行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
清迈府,康养SPA,Buri Dhara Spa,泰式按摩,Buri Dhara Spa & Massage,古城/115-115/1-5 พระสิงห์,按摩/SPA/康养放松,1,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a4bd5a50000000017028b91?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69b26669000000002603ff40?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6826b16f000000002301d3a6?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6751842600000000020294a5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6aae72000000000301c182?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：清迈3家massage & spa
正文：3️⃣Buri Dhara Spa（图四-五）
📍Address：115-115/1-5 พระสิงห์ เมือง Mueang Chiang Mai District, Chiang Mai 50200泰国
📎Remain （2h）2980 Baht
大名鼎鼎的spa店，出了名得提前预约。我是walkin买他家护肤品时与前台预约第二天的。总想着做点不一样的，就选了全身磨砂及热油按摩。提前选择磨砂膏（herb）涂身上有股大米谷物香味，细致柔和。按摩油依旧5种，好闻难以抉择，最后选了依兰（我的爱❤️）。他家手法真的只能说贵有贵的道理，推揉到位且不会有痛感。好喜欢好喜欢。可惜他家的磨砂膏和按摩油都不卖💔
推荐指数：5星🌟🌟（我私心）

「2*混合贴」
标题：清迈四家massage感受💆🏼♀️
正文：Buri Dhara spa&massage 🌟🌟🌟🌟🌟
酒店自带的spa，也对外营业，费用最高但是值得，按摩环境高档且非常让人沉浸式，房间自带淋浴，全程会盖住眼睛，按摩师说话都是轻声细语，动作也很柔和，按摩力道却很大，结束也会在房门口一直等着，服务特别好！在酒店大堂试用种草了他们自制的护手霜，淡淡的芒果糯米饭和叶子的味道，特别好闻怒买六支打了九折，按摩用了酒店给的八折券

Daydream sleep salon🌟🌟🌟🌟
风很大的头疗店，真没想到洗头也能如此享受哈哈哈！全身都会浅浅带一下按摩，加了头皮磨砂整个头洗完神清气爽，最后头发吹的又蓬又直，很不错！一定要提前预约！目测只有三间洗头室，都是单人的，因为和朋友一起做，当天预约两个人的只能约到第二天下午六点多

「3」
标题：清迈马杀鸡 值得二刷的SPA店
正文：满大街的实惠按jio店让人眼花缭乱，但有时还是会想探索一下fancy的spa店。这回没预约 walk in的这家环境好美，按摩前除了凉茶还有一份蛋卷小食(图4⃣️)

接下来老规矩就是填表了，哪里着重那里避开按摩，都需要填写。选了一小时的thai马杀鸡，990泰铢。（比普通店贵一点点 但结合服务和环境 我认为仍然很不错）

很喜欢他们家的洗脚池！每个人都单独分开的小隔间（图7⃣️）感觉很可爱~ 按摩是传统泰式 老舒服了!! 技术师在按摩开始前会根据你的填表再确认一遍你的需求 细致到位。最后结束按摩有热茶和金箔芒果饼干提供(图3⃣️)~

值得一提的是他家还有身体乳、护手霜以及空间香氛等等居家类单品售出。遇到一支护手霜，是糯米饭的香味！天呐！太喜欢了！买了三支回家作伴手礼~ 还买了一款油膏 气味很特别 涂在太阳穴和后脖处可以缓解疲劳和醒脑。

店名：BURI DHARA SPA
📍地址：115-115/1-5 พระสิงห์ เมือง Mueang Chiang Mai District, Chiang Mai 50200

#泰式按摩[话题]# #按摩spa[话题]# #清迈[话题]# #清迈旅行[话题]# #清迈按摩[话题]# #清迈马杀鸡[话题]# #疗愈SPA[话题]# #清迈探店[话题]#

「4*混合贴」
标题：在清迈亲测三家泰式按摩马杀鸡店 ｜✅
正文：2️⃣第二家是酒店旁边的BURI DHARA SPA （图6-9）
酒店客人有20%折扣 蛮划算
选的热石足部+精油泰式按摩 整体很满意
价格是120min/2680 baht 价格是三家最贵的
普通泰式按摩60min也是990baht
结束后会提供芒果塔

「5*混合贴」
标题：清迈spa测评
正文：第二家BURI DHARA SPA，环境也非常好，进店也是香香的哈哈哈哈！有一两个工作人员都会说中文，按摩前后也有食物和茶水。不过价钱应该比第一家店贵人均150往上走。我们选择的是泰式按摩，按摩结束后我才知道泰式按摩是没有精油的，全程是用手肘按压，当天给我按的那位员工技术也比较一般，感觉有点划水，体验感一般，还是更喜欢精油spa。价钱大概是250块人民币左右泰式按摩一个半小时。这家总体而言，环境很好，但是性价比稍微低一点。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Devi Massage,泰式按摩,Devi Massage,古城片区,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/69b3c34b0000000023007871?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈按了十几次的massage总结（附价格地图
正文：2️⃣Devi massage（p9）
环境很一般但干净，都是女按摩师，精油spa手法非常非常不错！可以说是按的最好的！
💰90min精油spa 600泰铢 只收现金",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Divana Lana SPA,SPA与泰式按摩,Divana Lana SPA,,按摩/SPA/康养放松,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a6f30af0000000008012633?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国三城6家SPA实测｜40➕中女私藏治愈清单✨
正文：📍清迈｜Divana Lana SPA （P10-13
清迈贵妇级仪式感天花板🌿
庭院绿植环绕，进门瞬间抚平浮躁。全套流程细致治愈，可自选天然香氛，精油味道清雅高级。技师手法温柔有力量，节奏舒缓治愈，很适合度假犒劳自己、拍氛围感大片。
需预约💴¥600-1500",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Fah Lanna Spa Old City,泰式按摩,Fah Lanna Spa Old City,古城,按摩/SPA/康养放松,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a4bd5a50000000017028b91?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈3家massage & spa
正文：2️⃣Fah Lanna Spa Old City（图二-三）
📍Address：57, 57/1 Wiang Kaew Rd Old City Tambon Si Phum, Mueang Chiang Mai District, Chang Wat Chiang Mai 50200泰国
📎Thai Balm Massage （1.5h）1450 Baht
当天临时预约的门店，选择偏传统的按摩店，整体环境也更为古典。选用泰式青草膏按摩，套餐有3个时段选择，因晚餐预约了pari，而fah9点关门，只能退而求其次选择1.5h套餐，按摩手法偏泰式传统，有瑜伽手法融入，青草膏清凉又安神，很适合炎热天气选择！
推荐指数：4星半🌟➕",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Good Hands Thai Massage,泰式按摩,,古城,按摩/SPA/康养放松,0,既有全量候选,https://www.xiaohongshu.com/explore/6a744aff000000002500f5e6?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈｜古城一日游
正文：💆 走累了就去做个泰式按摩，Good Hands Thai Massage 或 女子监狱按摩 都不错，一小时300-400泰铢。
傍晚｜塔佩门+夜市
🕊️ 塔佩门：古城唯一保存下来的城门，红砖城墙配蓝天，可以喂鸽子（鸽子食物20泰铢）。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Lila Thai Massage Ratchapakinai,泰式按摩,Lila Thai Massage Ratchapakinai,,按摩/SPA/康养放松,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6927fb7e000000001b024511?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：WALK IN版💆清迈古城区马杀鸡店推荐
正文：1.Lila Thai Massage Ratchapakinai ลีลานวดไท ราชภาคีนัย
P1-4 园林风的庭院式SPA，花园里的绿植打理的很好；在庭院沐足准备时，身心很快舒缓了下来
门口的招牌有一小时buy one get one，很实惠。但我们按了90min就没用上这个优惠；90min/890泰铢，冲着环境和时长，我觉得性价比还可以😌最后把我都按到睡着了，蛮惊喜的一家，推推",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Makkha Health&Spa Chiang Mai,泰式按摩,Makkha Health&Spa Chiang Mai,,按摩/SPA/康养放松,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6a86ad8800000000320239b4?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈的四次massage分享｜五天四按
正文：📍Makkha Health&Spa Chiang Mai  P3
官网提前付费预约 1h泰式马杀鸡 2人1980泰铢/405人民币
这家有特斯拉车接 环境很优雅 到店先确认力度重点按摩部位 洗脚然后进按摩房间换衣服 边摸清凉油边按 1h下来透心凉 可能是选的时间短 我觉得按的不算细致 感受一般 结束的糯米饭和芒果不错～",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,MAKKHA（清迈万豪附近）,SPA与泰式按摩,MAKKHA Health & Spa,万豪附近,按摩/SPA/康养放松,0,既有全量候选+本轮定向补采增强,"https://www.xiaohongshu.com/explore/6a86ad8800000000320239b4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6900a313000000000302372f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f84b4300000000350383ad?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/68e24d87000000000300d5d5?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：清迈的四次massage分享｜五天四按
正文：📍Makkha Health&Spa Chiang Mai  P3
官网提前付费预约 1h泰式马杀鸡 2人1980泰铢/405人民币
这家有特斯拉车接 环境很优雅 到店先确认力度重点按摩部位 洗脚然后进按摩房间换衣服 边摸清凉油边按 1h下来透心凉 可能是选的时间短 我觉得按的不算细致 感受一般 结束的糯米饭和芒果不错～

「2*混合贴」
标题：🇹🇭清迈 ｜4家热门SPA真实体验
正文：📍1-4 Makkha Health & Spa (Colonial Garden)
✅ 优点：环境很好 城内有特斯拉专车接送 结束后还有一份芒果糯米饭 这个饭真心好吃[棒R]
❌ 缺点：精油残留比较明显 按摩师水平不太稳定
📦 体验项目： 泰式按摩｜精油按摩｜虎彪按摩｜脚底按摩

我第一次去的时候遇到的按摩师超级无敌好[抽泣R]
手法专业 力道有劲但完全不痛
全身的筋骨都很放松 整个人感觉软弱无骨
我肩膀上一个老酸点 她按得很准
是我在国外做过最舒服的一次按摩

所以又预约了第二次
但这次换了另一位按摩师 效果差很多[完啦R]
好后悔当时没问名字

「3*混合贴」
标题：清迈的四次massage分享
正文：p1-5 Makkha Health & Spa(清迈-Ancient House) 抵达清迈后的第一次马杀鸡，给到人上人。环境超级好！！！泰式精油（选的香茅）按摩60分钟，可中文沟通，且细致。先引导填写一张表格，哪个部位不想按哪个部位需要加强按，是否在月经期等等。即使在月经期也不需要担心，提供安睡裤。结束后有芒果糯米饭可以吃。336人民币
2️⃣
P6 包车司机推荐的店，她说她自己常常去这里按摩，两个小时只要395泰铢，我们觉得时间有点久，选了一个小时的，纯泰式传统按摩，只换衣服不洗澡，很舒服，ending pose——大回旋哈哈哈哈哈。性价比对比我们做的另外三家完胜。但是地理位置一般，路边很多这样的店吧不需要特意找。52人民币

「4」
标题：清迈探店- Spa篇
正文：清迈的 do nothing list 上保留了Spa的选项😆
谁能拒绝泰式Spa的诱惑呢😎
泰国的spa文化就是遍地开花的节奏，我这次只选择了两家：一家是之前在国内去过的Let’s relax,另外一家是这次主推的MAKKHA Health & Spa. Let’s relax在清迈一共有三家，去体验的是宁曼一号那一家，环境OK，做了120分的精油项目，最后是2300泰🐷。
酒店推荐的MAKKHA是第二天预约去的，没有对比没有伤害🥹价格比Let’s relax只贵了一点点，但服务水准是有很大差别的。主要体现在三点：1.车接车送，Tesla车可以把客人接到酒店，然后做完项目送回酒店，我不确定是否有距离限制（估计有），应该一般情况下都可以；2.按摩师的水准，我体验了两家MAKKHA的服务，两次体验感都能给到90分，给我按摩的姐姐手法非常仔细，力道适中，非常专业。这家店在清迈共有四家，我去了其中两家，环境都很好（我对环境要求较高🤣）第一次做了热精油项目和中草药球（喜欢热乎乎感觉的可以直冲），第二次做了全身磨砂和精油（对，我其实不太喜欢纯泰式按摩😅）；3.总体的服务和周边产品的开发，我特别喜欢最后做完后的cooling spay, 真的有提神醒脑的作用，就感觉突然被一种氛围唤醒，🐮🐴就可以继续上线了😂
当然，清迈最高端的Spa叫Oasis，后来才听说，来不及体验了，我没选择小红薯上提到的几家热门的Spa,纯属个人喜好哈
#按摩spa[话题]# #按摩放松解压[话题]# #泰式按摩[话题]# #疗愈SPA[话题]# #精油按摩[话题]# #精油spa[话题]# #清迈spa推荐[话题]# #清迈MAKKHA[话题]##探店[话题]# #探店打卡[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Muan Jai Massage,泰式按摩,Muan Jai Massage,古城/42 Jhaban Rd,按摩/SPA/康养放松,0,本轮定向补采新增,https://www.xiaohongshu.com/explore/69915a22000000001d026498?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：泰国清迈｜抢不到女子监狱按摩？
正文：店名：【Muan Jai Massage 】
地址：【清迈古城内/เลขที่ 42 Jhaban Rd, Tambon Si Phum, เมือง Chiang Mai 50200 离女子监狱按摩步行1分钟】
评分：Google 4.8
价位：【泰式按摩1h 250泰铢；泰式+背部+精油350泰铢】
预约：不用抢！不用预约！walk-in直接进
🏡【环境体验】
店面真的很低调，门头不起眼，走进去超惊喜
不华丽、不网红，就是朴实静谧、安安静静
店里一共就3位工作人员，人少不嘈杂
老板人超nice，说话轻声软和，氛围让人不自觉放低音量
社恐&喜欢安静的宝子直接爱住！",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,康养SPA,Oasis Spa,SPA与泰式按摩,Oasis Spa Lanna,古城/Wat Prasing 附近,按摩/SPA/康养放松,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a86ad8800000000320239b4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6900a313000000000302372f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6974e69c000000000a0333fc?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：清迈的四次massage分享｜五天四按
正文：📍Oasis Spa P6-7
提前几天付费预约  2h2人绿洲帝王按摩4590泰铢/936人民币
当地老牌spa 庭院式风格 到店服务很细致 先用热药包按再涂精油按摩 技师手法很专业 药包精油和技师的手全程都是热乎的 细节很到位 按完超放松 房间里有淋浴有厕所 按完的热茶和糯米饭也不错 有接送服务～

「2*混合贴」
标题：🇹🇭清迈 ｜4家热门SPA真实体验
正文：📍11-12 Oasis Spa (Lanna, Wat Prasing)
✅ 优点：环境舒适、按摩师手法好、前台能讲中文、有接送服务
❌ 缺点：暂时没发现
📦 体验项目： 面部护理

前两天踩雷后 不敢再做全身按摩了
这次选了面部护理
不过肩颈按摩都很舒服
下次会考虑来这里做全身按摩

小结
清迈的SPA整体环境都不错 但体验真的看按摩师

「3」
标题：清迈按摩| let’s relax
正文：1️⃣let’s relax spa
👍👍👍👍👍
关键词：环境最好｜手法最稳｜价格偏高但安心
🌿 环境：空间安静、干净、有仪式感，一进门就会自动降低音量、慢下来，气味很好闻。
💆 手法：技师专业度高，标准化程度高，去了几家店差异小，力道循序渐进，不会突然重，节奏稳定，不尬聊、不推销，按完是身体真的被修复过的感觉
💰 价格：清迈里偏高，一个小时的项目大概是200➕，和深圳差不多，
☎️预约：官网可以直接付费预约。建议提前约，walking in基本上没有空位。

2️⃣Areeya Rose AuthenticMassage
👍👍👍
关键词：安静｜手法扎实｜性价比很高
🌿 环境：不豪华，但干净、安静，比普通街边按摩店更用心，没有商业感，很放松
💆 手法：技师手法非常扎实，力道到位，会根据你身体反应调整，按完是“松了”的感觉。
💰 价格：非常友好
☎️预约：我是直接进就有位置了。

3️⃣ Vintage Thai Massage 2 Nimman Soi 5
👍
🌿 环境：典型泰式按摩店，感觉床不太干净，都是之前的顾客滴的精油
💆 手法：很一般，甚至一直想摸鱼，你说痛，她就没力气，你说大力点，她就拼尽全力
💰 价格：便宜。而且一直引导我们去大众点评打五星，我直接拒绝了，也瞬间理解它的4.8分是怎么来的。
#按摩spa[话题]# #按摩放松好去处[话题]# #泰式按摩[话题]# #清迈按摩[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
