行政区,POI业务类型,POI名称,POI细分类型,外文/地图名,地理位置描述,游客需求场景,名称直接命中帖子数（非热度）,来源阶段,证据URL,证据内容,重要口径
清迈府,餐饮美食,仙境咖啡厅,景观咖啡馆,chom cafe,2/13 Moo 2 Somphot Chiang Mai,景观咖啡/拍照休闲,0,既有全量候选,"https://www.xiaohongshu.com/explore/68e271a50000000007001a8e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a576d30000000000c003001?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69b41c4f000000001a02194c?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：清迈Chom Cafe｜爆款仙境咖啡厅，必收藏‼️
正文：国庆已到了尾声
这次我推荐错峰出游去清迈Chom Cafe
好像闯进现实版爱丽丝仙境
真的被美到失语！！😱
趁着国庆后人少，
赶紧来这个5小时内直飞的宝藏地吧
.
1️⃣这不是普通咖啡厅，是火爆ins的迷雾森林里的梦幻仙境！
2️⃣绿植层层叠叠，苔藓蕨类布满小径
3️⃣水雾系统定时喷出，阳光穿过树叶形成超美丁达尔效应
4️⃣小桥流水、锦鲤嬉戏、甚至还有小瀑布
5️⃣就像《阿凡达》和《爱丽丝梦游仙境》的结合体
.
📸 拍照全攻略
1. 最佳时间：上午11点-下午2点，阳光穿透水雾效果绝美
2. 穿搭建议：白色/浅色长裙！仙气加倍！别忘草帽做道具
.
👉名字：Chom Cafe
📍地址：2/13 Moo 2 Somphot Chiang Mai
700 Pi Rd, Mae Hia, Chiang Mai
⏰营业：11:00-22:00（建议早点去！）
🚕交通：从古城Grab打车约150泰铢（≈30元）
10-15分钟抵达
🍹人均：饮品约120泰铢，餐人均200-300泰铢（超值！）
.
💡 错峰小贴士
1. 建议工作日早上开门就去，人少好拍
2. 结合清迈夜间动物园安排一日游，顺路又充实
3. 记得先入座点餐再拍照，否则不能进花园哦
.
🚗 行程搭配
Chom Cafe + 清迈夜间动物园一日游：
上午：Chom Cafe拍美照吃午餐
下午：前往动物园（距咖啡厅仅3-4公里）
晚上：体验夜间动物园超刺激小火车
.
错峰出游的快乐谁懂啊～
我是带你游遍世界的@海少漂流记
下一期我们继续奔赴山海
生命不止，漂流不息~
@生活薯 @薯队长
.
#清迈必打卡[话题]# #泰国网红店[话题]# #仙境咖啡厅[话题]#
#错峰出游[话题]# #5小时飞行圈[话题]#
#ChomCafe[话题]# #国庆后去哪玩[话题]# #清迈自由行[话题]#
#泰国旅游攻略[话题]# #小众秘境[话题]#
#旅行拍照[话题]# #INS风[话题]# #美食探店[话题]# #性价比之王[话题]# #出片圣地[话题]#
#5h飞行逃离[话题]# #人生体验清单[话题]# #我的十一逃离日记[话题]#
#清迈旅行[话题]# #泰国旅游[话题]# #仙境咖啡厅[话题]#
#错峰出游[话题]# #网红打卡[话题]##ChomCafe[话题]# #国庆后去哪玩[话题]#

「2*混合贴」
标题：来清迈旅行， 这7家高颜值咖啡馆一定要收藏！📸☕
正文：4️⃣ Chom Cafe & Restaurant 🌳

「3」
标题：清莱三日｜Day 1
正文：大多数人会选择从清迈一日往返清莱，一日三庙，匆匆打卡白庙、黑庙、蓝庙便离开。但清莱的魅力，值得放慢脚步去细品，至少三天，会让回味更久。

Day 1. 清莱西部游览路线：
白庙➡️彩虹庙➡️红庙➡️观音山➡️仙境咖啡厅

◾️白庙，wat rong khun
白庙有中文名，叫龙昆寺或灵光寺，是泰国著名艺术家、建筑师Chaloemchai Khositphiphat先生设计并出资，在1998年开始兴建的，他还有个中文名字，叫许龙才。
若非亲眼所见，很难想象一座庙宇可以精致到如此地步。它颠覆了传统寺庙的色彩与形制，通体银白，纯粹得直击心灵，时隔多年再看，依旧震撼。
开放时间：08:00-17:00
门票：200铢/人
游览及拍照时间：2小时左右

◾️彩虹庙，Wat Phrathat Doi KhaoKwai
位于清莱山顶，因其色彩炫丽、阳光照射下有五彩缤纷的效果，被中国游客称为“彩虹庙”，泰国本地人听不懂彩虹庙所指。这里供奉着一只四耳五眼怪兽，传说这个怪兽吞炭火拉金粑粑，被视作财富之神。
寺庙前有观景平台，清莱尽在眼底。
游览及拍照时间：0.5小时左右

◾️红庙，Wat Chiang Yuen
红庙也是俗称，有清莱本地人说天天从寺庙前经过，也从不知道这里叫红庙。寺庙里外通红的色彩浓烈，格外显眼，拍照能出片。
游览及拍照时间：0.5小时左右

◾️观音山
寺庙Wat Huay Pla Kang旁建有据说是泰国最大的观音像，白色观音像高达80米，几公里外就可以清楚看到，可进入观音体内乘坐电梯至25层。
游览及拍照时间：1.5小时左右

◾️仙境咖啡厅，Lalitta Cafe
观音山游玩结束回程路上，顺道至仙境咖啡厅。这不是普通的咖啡厅，而是一处迷你热带雨林，林木郁郁、花草繁茂、溪水潺潺、水雾飘飘，内部还有一处人工瀑布，从开业之始即收取门票。咖啡厅有简餐和饮料供应，消费倒不算贵，一般的饮料100铢一杯。人们更多是慕名前来打卡、各种拍照，在瀑布前拍照需要排队。
门票：60铢/人
拍照及休息时间：1小时左右

#摄影薯[话题]##清莱[话题]##白庙[话题]##泰国清莱[话题]##清莱白庙[话题]##清莱蓝庙[话题]##清莱长颈村[话题]##金三角[话题]##清莱旅游[话题]##清莱旅行[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,小熊咖啡馆,甜品与烘焙,bear hug cafe,古城,甜品小吃/休闲打卡,0,既有全量候选,https://www.xiaohongshu.com/explore/69d220ce000000001b000cf4?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈古城好店 纯主观版
正文：1️⃣Bear Hug Cafe p1-3
⭐️喜欢小熊的有福了，小熊咖啡简直可爱的没边了！面包冰淇淋也是美味！cooking兴趣班的老师推荐的，第二天下午去打卡结果又遇到她了，一些美妙的缘分哈哈。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,亚洲风格咖啡馆,咖啡馆,the baristro asian style,,咖啡休闲/轻食,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a585a5a000000000100ca6a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a20f43f000000000702f6ce?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a2d3e60000000028021501?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：清迈 推荐给第一次去的人 18家漂亮店合集
正文：The baristro Asian style
Artisan sourdough by apple fahey
Early owls

「2」
标题：清迈必打卡咖啡厅1️⃣☕️
正文：真的会有人在清迈一家咖啡厅反复打卡、流连忘返吗？有！就是亚洲唯一收门票的The Baristro Asian Style🎟️
整个空间把东方美学和泰式风情融合到极致，白墙、圆拱、绿植、光影层层交织，每一处细节都像精心设计过的电影场景，走在里面感觉自己就是主角～📸
在这里，带上电脑能舒舒服服待一整天！点一杯手打抹茶🍵感觉时间都慢下来了
再来几次依旧被惊艳到不舍离开～这种把体验感拉满、独一份的美好，真的值得你专程奔赴！

📍地址：The Baristro Asian Style, Chiang Mai
🎫门票：抵消费！等于免费进～
🕒营业时间：建议出发前Google地图上确认是否营业
#清迈[话题]# #清迈旅行记[话题]# #清迈旅行攻略[话题]# #清迈抹茶[话题]# #清迈探店[话题]# #清迈打卡[话题]# #清迈咖啡厅推荐[话题]#

「3*混合贴」
标题：在清迈超爱的小店
正文：3. 📍The Baristro Asian Style
日式庭院风格的咖啡店，场地巴适得很，合适办公聚会，但进去需要门票80🐷，点餐时可以抵券，抹茶好喝。",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,椰子蛋糕天花板,甜品与烘焙,cake baan piesmuk,萍河边,甜品小吃/休闲打卡,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a6e030b000000002c00779f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/694cc058000000001e030d6b?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：清迈那些甜食店
正文：【未在原帖标题或正文中定位到当前POI相关段落；该证据URL需复核】

「2」
标题：泰国清迈｜ 椰子蛋糕中的天花板
正文：刚抵达清迈时住在古城酒店，早上想要找个咖啡店吃个早餐，原来要去酒店附近一家咖啡店可惜只有咖啡没有面包其他选择，结果无意间去到了对面的蛋糕店，一开始还在想“妈呀，一早开始下午茶的节奏”，但当把蛋糕送进嘴的那一刻“妈呀，太好吃了”，后来才发现这家就是清迈top 1 椰子蛋糕店呀。

🍰店名： Cake Baan Piesmuk (椰子蛋糕天花板）
和日本一样，需要在外面排队拿号等位安排入座。
看到很多其他泰国城市来的朋友也来此地打卡

一杯咖啡+一块蛋糕= 40 RMB

后面住在the one condo, 打卡了附近一家不在尚泰的咖啡店，出名的也是他们家的椰子蛋糕。第一次去没吃到，卖完了。第二次去终于吃到了（估计要上午去），也好吃，但No.1 还是要给上面一家。😁

🍰店名： A-mai homemade bakery & cafe
一杯咖啡+一块蛋糕= 30rmb

#泰国清迈[话题]# #泰国必体验[话题]# #蛋糕[话题]# #清迈椰子蛋糕[话题]# #清迈甜品[话题]# #清迈蛋糕店[话题]# #清迈旅居[话题]# #清迈旅行攻略[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Akha Ama Phrasingh,咖啡馆,อากา อามา,古城帕辛寺旁边(新店),咖啡休闲/轻食,0,既有全量候选+本轮定向补采增强,https://www.xiaohongshu.com/explore/6a7144740000000033013d1e?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈古城内5家咖啡按顺序来不绕路轻松拿下
正文：3. Akha Ama Phrasingh（注意定位，它还有一家老店）
大家定位一定要选新店！就在帕辛寺旁边，老店不用去。招牌Dirty口感超级丝滑，很惊艳，一定要尽快喝，。别只顾拍照，放久了就不好喝了",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Anantara Bodhi Terrace,景观餐厅,อนันตรา โพธิ์ เทอเรซ,安纳塔拉酒店内,景观用餐/拍照休闲,3,既有全量候选,"https://www.xiaohongshu.com/explore/6a6f30af0000000008012633?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f8af2b000000001f000a7c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8b9943000000003302bffd?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：泰国三城6家SPA实测｜40➕中女私藏治愈清单✨
正文：【未在原帖标题或正文中定位到当前POI相关段落；该证据URL需复核】

「2*混合贴」
标题：曼谷4天按了3次！平价本地感VS网红店哪家值
正文：【未在原帖标题或正文中定位到当前POI相关段落；该证据URL需复核】

「3*混合贴」
标题：在清迈一周按摩了9次💆
正文：【未在原帖标题或正文中定位到当前POI相关段落；该证据URL需复核】",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Baan Landai Fine Thai Cuisine,泰式与本地餐厅,บ้าน.landai,未确认片区,泰式美食/地方风味,0,既有全量候选,https://www.xiaohongshu.com/explore/6a6e8b5e000000002c005c72?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈米其林餐厅推荐
正文：- Baan Landai Fine Thai Cuisine：连续多年获得米其林推荐，主打融合当地文化的精致泰餐。环境简约大方，充满绿植，非常适合拍照。推荐菜品有咖喱蟹肉米粉",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,BaanBaan Breakfast,早餐与早午餐,baanbaan breakfast,,早餐早午餐/轻松用餐,0,既有全量候选,https://www.xiaohongshu.com/explore/6a360fba0000000016025a06?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈美食地图（持续更新）
正文：名字BaanBaan Breakfast（บ้านบ้าน）图13，可以支付宝
⌚️营业时间：7:00-14:00，人均26块钱吃到爽😋推荐当日特色菜品虾滑米糊",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,BIG BIG SHABU,火锅与烧烤,BIG BIG SHABU คูเมือง,Sri Poom Rd等,火锅烧烤/多人聚餐,1,20260831小红书点点AI增量采集,https://www.xiaohongshu.com/explore/6880c0d0000000001202fb4b?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：299泰铢实现大头虾自由➕烤肉火锅自助餐👍
正文：大家好，今天大龙给大家分享一家在清迈本地人心中觉得很好吃而且也不贵的“泰国特色烧烤➕火锅自助餐厅”
这家店是连锁店，在清迈有好几家。但是我觉得其中这家分店食材种类最多，营业面积最大，位置还很优越。
我和我老婆每个星期基本都会来他家吃一次（我泰国老婆特别喜欢吃他家）
来这里就餐的基本都是本地人，偶尔有几桌外国游客。但是最近这家店来的中国游客日益增多了。
这家店是自助餐模式，价格是299泰铢一位。食物自取，饮料也免费畅饮，还有冰淇淋🍦都包含在299泰铢里面了，如果顾客想喝酒，啤酒是需要额外单独支付的（泰国烟酒不便宜）
这家店进店会有服务员问你几个人，然后还会问你们选哪种自助，一种是中间烤四周刷的锅具，另一种是纯涮火锅，需要了解一下。
店名：BIG BIG SHABU คูเมือง
地址：77 Sri Poom Rd, Tambon Si Phum, Mueang Chiang Mai District, Chiang Mai 50200
营业时间：24小时营业",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Black Gooseberry,早餐与早午餐,black gooseberry,打车到路边,早餐早午餐/轻松用餐,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a6abaca000000000f017da5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a585a5a000000000100ca6a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a360fba0000000016025a06?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：🇹🇭清迈 | 这几家让我念念不忘🍽️
正文：📍Black Gooseberry

「2*混合贴」
标题：清迈 推荐给第一次去的人 18家漂亮店合集
正文：Black gooseberry
Street coffee
Hideland
Olio
Aoyjai kitchen
Good day farm to table
The baristro coffee
39café
Ban ngam sang deuan
古树公园cafe
Raming Tea House Siam Celadon
Rich Homemade Cake Changmoi

「3*混合贴」
标题：清迈美食地图（持续更新）
正文：🗺️名字：Black Gooseberry（打车也是直接到路边），图1-5。可以支付宝
⌚️营业时间：7:30-14:00
这家超多本地人来吃，鸡蛋是特色。菜单放上来了，一碗面10几块钱，里面的排骨很好吃。这里面点的所有东西没有踩雷的，直接冲，黑色面包拍照不好看，但是很酥脆好吃😋
🎵背景音乐都是很放松的，太适合清迈了",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Blue Coffee,咖啡馆,blue coffee chiang mai；blue coffee；บลู คอฟฟี่,宁曼路；古城(警察署对面)；未确认片区,咖啡休闲/轻食,0,既有全量候选,"https://www.xiaohongshu.com/explore/6a77effa0000000025001762?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a558c13000000001c024513?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8c9fee00000000250247ba?xsec_token_redacted=1&xsec_source=pc_dots","「1」
标题：[星R]清迈咖啡☕️～～1️⃣
正文：[星R]清迈咖啡☕️～～1️⃣
🔐探店～～blue coffee☕️
📍清迈古城区

清迈的blue coffee有几家
这家感觉最特别（警察署对面）
黑白调日式装修
还有苔藓小景
炎热中的一抹清爽🌬️

点心也不错（想点的两个都售罄了）
盲点的贝果🥯复烤
酥脆有嚼劲
和美式绝配[赞R]

#探索城市隐秘角落[话题]# #设计感咖啡店[话题]# #咖啡店设计[话题]# #咖啡店环境[话题]# #清迈咖啡店[话题]# #清迈咖啡探店[话题]# #清迈咖啡厅推荐[话题]# #清邁咖啡館[话题]# #清迈小众咖啡店[话题]# #清迈高颜值咖啡店[话题]#

「2*混合贴」
标题：清迈咖啡｜GRAPH×Blue Coffee×  lot
正文：清迈咖啡｜GRAPH×Blue Coffee×  lot

来清迈直接把咖啡当水喝，3家本地顶流咖啡馆一次性打卡全攻略✨

「3」
标题：清迈｜在古城连续打卡的☕️
正文：blue coffee 的抹茶Latte 我太爱了😍连续点了两次！
古城的blue coffee有两家，都好好拍📷
#带娃旅行[话题]# #清迈[话题]# #古城咖啡店[话题]# #清迈旅行[话题]# #值得一去的咖啡店[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Blue Noodle,面食与小吃,Blue Noodle,古城/71 Rachadamnoen Rd,地方小吃/便捷用餐,0,本轮定向补采新增,"https://www.xiaohongshu.com/explore/6a340d16000000000f016f01?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6973a654000000001a02c84a?xsec_token_redacted=1&xsec_source=pc_dots","「1*混合贴」
标题：清迈｜这6家店都给我去！！！
正文：📸图4｜Blue Noodle 蓝面老字号
清迈古城开了多年的老牌小店，主打地道泰北牛肉面
汤底清鲜不厚重，粉条筋道爽滑

「2*混合贴」
标题：清迈吃吃喝喝的日常
正文：p4 [放大镜R]blue noodle
连吃三天都选的鲜烫牛肉混搭炖牛肉，汤底很鲜甜，有点pho的意思了，早上九点已经一堆人排队了
p6 grab上随机点的早餐外卖
这边人很喜欢吃炸鸡配饭团，里面有洋葱酥，和豆豉辣酱，味道很奇特…",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Cafe Arte,景观咖啡馆,คาเฟ่ อาร์เต้,未确认片区,景观咖啡/拍照休闲,0,既有全量候选,https://www.xiaohongshu.com/explore/6a2bdd0f0000000017028e65?xsec_token_redacted=1&xsec_source=pc_dots,"「1*混合贴」
标题：清迈☕️好吃好喝又漂亮的咖啡馆List📝
正文：✔️Cafe Arte：超漂亮的一家店，森林独栋白房子，店里都是木质的，很印象中的清迈咖啡馆的样子，好看又好吃，超级喜欢院子里的座位，靠在大树下透过缝隙晒太阳舒服极了，咖啡出品中规中矩",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
清迈府,餐饮美食,Café La Burie,早餐与早午餐,คาเฟ่ ลา บูรี,未确认片区,早餐早午餐/轻松用餐,0,既有全量候选,https://www.xiaohongshu.com/explore/6a7af2c10000000024026ba5?xsec_token_redacted=1&xsec_source=pc_dots,"「1」
标题：🇹🇭清迈｜住酒店意外发现的漂亮brunch店
正文：Café La Burie – breakfast & brunch chiang mai

这家是我们住的酒店自带的 brunch cafe，本来只是图方便来吃，结果环境和味道都比预期好很多。

店里是那种很温馨的复古风，是可爱的彼得兔主题，很多画、花、瓷器和小摆件，整体有点欧洲家庭早餐店的感觉，拍照也很好看。

我们没有专门去排很火的 Sun Rays，因为这家离它真的只有步行1分钟左右。如果刚好去 Sun Rays 人很多、不想排队，我觉得完全可以直接走过来吃这家，我们吃的牛油果班尼迪克蛋和法式吐司都很好吃，店里的花茶也都很有特色，会给配各种漂亮的茶壶和杯子。

Brunch 选择很完整，鸡蛋、培根、吐司、华夫饼、水果这些都有，摆盘很漂亮，分量也够，整体发挥挺稳。

而且如果住他们酒店，来这里吃饭还有 10% discount，这一点很方便。

我觉得这家不是那种非要专门跨半个清迈来打卡的网红店，但如果住附近，或者刚好准备去 Sun Rays，真的很适合顺便安排。

环境舒服、人也没那么挤，慢慢吃个早餐或者 brunch 会比排队轻松很多。

#清迈[话题]# #清迈美食[话题]# #清迈brunch[话题]# #清迈咖啡馆[话题]# #ChiangMai[话题]# #ChiangMaiCafe[话题]# #清迈探店[话题]# #泰国旅行[话题]#",小红书名称候选；名称证据不是游客热度，尚未核验Place ID、坐标、地址、营业状态或评分
