候选ID,问题ID,采集轮次,来源阶段,行政区,POI业务类型,POI名称,外文/地图名,POI细分类型,地理位置描述,游客需求场景,AI证据强度,POI细分类型证据,地理位置描述证据,游客需求场景证据,字段证据审核状态,名称直接命中帖子数（非热度）,证据帖子ID,证据标题,证据URL,固定实体初筛,分店消歧状态,审核结论,合并主候选ID,审核备注,原始回答行
POICAND-7979441EDEC98B74,GYTRAVEL-S4-F002,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,老凯俚酸汤鱼（省府路店）,未确认,酸汤鱼,省府路，距民生路商圈近,落地第一餐、酒店就近正餐,强（N1/N6/N7/N10/N14 多篇游客到店，含排队、点单、口味细节）,,,,,2,"6a572b94000000001102f518
6a79f1ab000000003301b59d","贵阳美食
贵阳散记（14）酸汤鱼","https://www.xiaohongshu.com/explore/6a572b94000000001102f518?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a79f1ab000000003301b59d?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,老凯俚酸汤鱼（省府路店）｜未确认｜餐饮美食｜酸汤鱼｜云岩区｜省府路，距民生路商圈近｜落地第一餐、酒店就近正餐｜强（N1/N6/N7/N10/N14 多篇游客到店，含排队、点单、口味细节）
POICAND-8614FF9E536A4CB1,GYTRAVEL-S4-F003,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,老凯俚酸汤鱼（省府路店）,老凯俚酸汤鱼（省府路店）,酸汤鱼·非遗老字号,省府路,游客落地首餐、酸汤鱼打卡,强（多篇游客笔记+30年老字号）,,,,,1,6a79f1ab000000003301b59d,贵阳散记（14）酸汤鱼,https://www.xiaohongshu.com/explore/6a79f1ab000000003301b59d?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,老凯俚酸汤鱼（省府路店）｜老凯俚酸汤鱼（省府路店）｜餐饮美食｜酸汤鱼·非遗老字号｜云岩区｜省府路｜游客落地首餐、酸汤鱼打卡｜强（多篇游客笔记+30年老字号）
POICAND-B5BCECB5AA7AAA6C,GYTRAVEL-S4-F008,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,老凯俚酸汤鱼（省府路店）,老凯俚酸汤鱼,民族风味·酸汤鱼/黔菜,省府路，近喷水池商圈,游客尝非遗酸汤鱼、看苗族歌舞、体验高山流水,强（N25/N28/N73/N76等多篇游客）,,,,,10,"691408d30000000003037fc4
699c58e70000000015023bd6
6a0e9eb7000000003700e094
6a3b7285000000001700b4c0
6a43c332000000001702d3ee
6a660273000000000100ed31
6a79f1ab000000003301b59d
6a83f5e60000000022012912
6aa0ff5c0000000011032734
6aa5740d000000002502fb11","到贵阳出差可真的是大饱口福，有米粉吃，还有酸汤鱼吃🐟

客户安排了这家老凯俚
🐟为了这锅非遗酸汤，排队2小时我都心甘情愿
在贵阳吃凯里酸汤鱼
贵阳一家把钱只花在营销上的餐厅！
在贵阳，我找到了酸汤鱼界的天花板！
贵阳①
贵阳散记（14）酸汤鱼
贵州-凯里-贵阳-酸汤鱼亲身评测
✨贵阳探店｜吃饭顺便看苗族歌舞！氛围感拉满
J人总结😋吃过的贵阳好饭（合集）","https://www.xiaohongshu.com/explore/691408d30000000003037fc4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/699c58e70000000015023bd6?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a0e9eb7000000003700e094?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a3b7285000000001700b4c0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a43c332000000001702d3ee?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a660273000000000100ed31?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a79f1ab000000003301b59d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a83f5e60000000022012912?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa0ff5c0000000011032734?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa5740d000000002502fb11?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,老凯俚酸汤鱼（省府路店）｜老凯俚酸汤鱼｜餐饮美食｜民族风味·酸汤鱼/黔菜｜云岩区｜省府路，近喷水池商圈｜游客尝非遗酸汤鱼、看苗族歌舞、体验高山流水｜强（N25/N28/N73/N76等多篇游客）
POICAND-B410B9C1BD7B5ACB,GYTRAVEL-S4-F015,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,老凯俚酸汤鱼（省府路店/总店）,Lao Kai Li,酸汤鱼/黔菜,省府路（总店）,游客落地首餐、非遗酸汤鱼、民族歌舞,强（约6篇：N31/N32/N35/N36/N43/N60）,,,,,1,6a79f1ab000000003301b59d,贵阳散记（14）酸汤鱼,https://www.xiaohongshu.com/explore/6a79f1ab000000003301b59d?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,老凯俚酸汤鱼（省府路店/总店）｜Lao Kai Li｜餐饮美食｜酸汤鱼/黔菜｜云岩区｜省府路（总店）｜游客落地首餐、非遗酸汤鱼、民族歌舞｜强（约6篇：N31/N32/N35/N36/N43/N60）
POICAND-5AA2DED21D5BF8FE,GYTRAVEL-S4-F010,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,老贵阳牛肉粉,未确认,牛肉粉,黔灵山菜市场,游客逛菜场吃清汤牛肉粉,中（N52、N57）。,,,,,2,"69e25f6b0000000023022f17
6a93f4eb000000002003cfe3","来贵阳胃还是太小了😭
贵阳周末citywalk|菜场才是城市的灵魂🥬","https://www.xiaohongshu.com/explore/69e25f6b0000000023022f17?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a93f4eb000000002003cfe3?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,老贵阳牛肉粉｜未确认｜餐饮美食｜牛肉粉｜云岩区｜黔灵山菜市场｜游客逛菜场吃清汤牛肉粉｜中（N52、N57）。
POICAND-F3F5F854416CD3DF,GYTRAVEL-S4-F007,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,老贵阳糕粑稀饭（省府路店）,未确认,糕粑稀饭,省府路（iEF爱依服前）,游客尝老贵阳传统甜品,中（N75/N78/N80）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,老贵阳糕粑稀饭（省府路店）｜未确认｜餐饮美食｜糕粑稀饭｜云岩区｜省府路（iEF爱依服前）｜游客尝老贵阳传统甜品｜中（N75/N78/N80）
POICAND-21A4029994F917BC,GYTRAVEL-S4-F006,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,聚君缘烙锅,文明路店,烙锅,文明路,游客尝鲜、多人聚餐,中，约2篇（N4/N19/N43）,,,,,2,"6a5e0033000000000c014488
6a7bed6000000000330097d4","逛吃贵阳不迷茫→2026必吃美食榜单上新
2026贵阳必吃榜｜完整38家
一、火锅/豆米/酸汤/虾酸（14家）
1. 黔渔","https://www.xiaohongshu.com/explore/6a5e0033000000000c014488?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a7bed6000000000330097d4?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,聚君缘烙锅｜文明路店｜餐饮美食｜烙锅｜云岩区｜文明路｜游客尝鲜、多人聚餐｜中，约2篇（N4/N19/N43）
POICAND-A32D41E74A471BCE,GYTRAVEL-S4-F018,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,聚君缘烙锅,聚君缘,烙锅,文明路店等,游客夜宵吃烙锅,中,,,,,3,"690f4fbd0000000004021702
6a8075c4000000001201020c
6aa36f89000000001001ea0b","贵阳烙锅Battle🔥｜四家顶流实测！
🇭🇰打工人周末快闪贵阳（美食篇）
贵阳地道美食✨✨","https://www.xiaohongshu.com/explore/690f4fbd0000000004021702?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8075c4000000001201020c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa36f89000000001001ea0b?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,聚君缘烙锅｜聚君缘｜餐饮美食｜烙锅｜云岩区｜文明路店等｜游客夜宵吃烙锅｜中
POICAND-D5F2021BA72D3237,GYTRAVEL-S4-F010,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,胖子砂锅粉,未确认,砂锅粉,民生路,游客嗦粉暖胃,中（N4、N60）。,,,,,2,"698ef9c2000000001503847d
69e85390000000001e00d3bb","贵阳土著带外地游客老城区一日食攻略
贵阳特种兵已回。。。好吃s了！！！😭","https://www.xiaohongshu.com/explore/698ef9c2000000001503847d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69e85390000000001e00d3bb?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,胖子砂锅粉｜未确认｜餐饮美食｜砂锅粉｜云岩区｜民生路｜游客嗦粉暖胃｜中（N4、N60）。
POICAND-F9059E98E197B67C,GYTRAVEL-S4-F018,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,胡老六烤鲜牛肉,胡老六,铁签烤肉,百盛南门、红边门农贸市场,游客吃铁签烤牛肉,中,,,,,2,"6a2a86ed00000000210191fe
6aa75ee900000000270163f2","别去网红店了！贵阳这几家铁签烤肉才是～
贵阳游记－吃","https://www.xiaohongshu.com/explore/6a2a86ed00000000210191fe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa75ee900000000270163f2?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,胡老六烤鲜牛肉｜胡老六｜餐饮美食｜铁签烤肉｜云岩区｜百盛南门、红边门农贸市场｜游客吃铁签烤牛肉｜中
POICAND-33BCC4A15B10291B,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,舒记贞丰糯米饭（师大）,舒记贞丰糯米饭,糯米饭,师大附近,游客外卖、开到晚上,中,,,,,1,6a9122fc000000000b024f7b,贵阳早餐糯米饭封神,https://www.xiaohongshu.com/explore/6a9122fc000000000b024f7b?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,舒记贞丰糯米饭（师大）｜舒记贞丰糯米饭｜餐饮美食｜糯米饭｜云岩区｜师大附近｜游客外卖、开到晚上｜中
POICAND-95ABFD7EFE23F9A2,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,花溪牛肉粉（八鸽岩店）,花溪牛肉粉,牛肉粉馆,八鸽岩路,游客品尝、可免油自加辣,弱,,,,,4,"6a789304000000002c000cd4
6a8bb751000000001402973f
6a8e668f00000000200311bd
6aa77daf0000000029017d4b","吃货贵阳美食超强推荐，专业无广
贵阳最好吃的十家牛肉粉，TOP10千万别错过
连吃三天，在贵阳吃到最好吃的花溪牛肉粉
贵阳值得一吃的花溪牛肉粉","https://www.xiaohongshu.com/explore/6a789304000000002c000cd4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8bb751000000001402973f?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a8e668f00000000200311bd?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6aa77daf0000000029017d4b?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,花溪牛肉粉（八鸽岩店）｜花溪牛肉粉｜餐饮美食｜牛肉粉馆｜云岩区｜八鸽岩路｜游客品尝、可免油自加辣｜弱
POICAND-CEF5F31EE290063B,GYTRAVEL-S4-F009,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,茉莉小馆,—,bistro家常菜,贵阳壹号旁、中山西路地铁E口步行约9分钟,需要预约：人多需提前预约，可电话订窗边位,笔记,,,,,2,"69f47f2f000000001f0010f9
6a51e5a0000000000f01e77b","贵阳漂亮饭之·茉莉小馆
贵阳的小资情调·茉莉小馆","https://www.xiaohongshu.com/explore/69f47f2f000000001f0010f9?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a51e5a0000000000f01e77b?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,茉莉小馆｜—｜餐饮美食｜bistro家常菜｜云岩区｜贵阳壹号旁、中山西路地铁E口步行约9分钟｜需要预约：人多需提前预约，可电话订窗边位｜笔记
POICAND-5592D205C5700B86,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,董公寺戴家羊肉粉（飞山街店）,董公寺戴家羊肉粉,羊肉粉馆,飞山街,游客打卡、剔骨肉12点前售罄,中,,,,,1,6a814d0a000000003301ed45,董公寺戴家羊肉粉来贵阳了,https://www.xiaohongshu.com/explore/6a814d0a000000003301ed45?xsec_token_redacted=1&xsec_source=pc_dots,通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,董公寺戴家羊肉粉（飞山街店）｜董公寺戴家羊肉粉｜餐饮美食｜羊肉粉馆｜云岩区｜飞山街｜游客打卡、剔骨肉12点前售罄｜中
POICAND-6E99A5E8C1DEC371,GYTRAVEL-S4-F010,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,董记牛肉粉,未确认,牛肉粉,黔灵山东门／八鸽岩地铁站C口对面,游客游园前后吃牛肉粉,中低（游客仅N26，另N48为本地推荐）。,,,,,2,"682ee1c30000000022026abe
6a6ed267000000003301309d","来贵阳一定要吃的！不踩雷！附地址
黔灵山公园附近贵阳本地人常吃的美食推荐","https://www.xiaohongshu.com/explore/682ee1c30000000022026abe?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6ed267000000003301309d?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,董记牛肉粉｜未确认｜餐饮美食｜牛肉粉｜云岩区｜黔灵山东门／八鸽岩地铁站C口对面｜游客游园前后吃牛肉粉｜中低（游客仅N26，另N48为本地推荐）。
POICAND-DBDE2C20AE98DB56,GYTRAVEL-S4-F005,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,蒋家肠旺面（合群路店）,蒋家肠旺面,肠旺面馆,环城北路60号城市之光底商，近喷水池地铁站,游客必吃、排队、中午易售罄、可免费加面,强，多篇独立到店,,,,,10,"68d0aa820000000013036fc0
69d9ca7f000000001b022d7d
69e20bdd0000000021012bd4
6a0b33e10000000035028686
6a0fe19d000000000702b5ea
6a6aa8d10000000006013ffb
6a82c8660000000022014c62
6a82ea730000000022033056
6a915607000000001803d39e
6a9ce75d000000002a02eb21","贵阳肠旺面千千万 这家谁会不爱呢😋
贵阳美食推荐：真消费真感受～第二弹
落地贵阳第一顿:蒋家肠旺面
贵阳最好吃的肠旺面，名不虚传！
贵阳最好吃肠旺面
贵州：早上一碗肠旺面，深夜一碗老奶粉，爽
来贵阳看这篇就够了｜美食篇🍜
贵阳只有一天，Citywalk 路线我推荐你这样玩
🥔贵阳狂炫六天日记
听劝！贵阳本地人私藏美食，拒绝网红坑","https://www.xiaohongshu.com/explore/68d0aa820000000013036fc0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69d9ca7f000000001b022d7d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69e20bdd0000000021012bd4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a0b33e10000000035028686?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a0fe19d000000000702b5ea?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6aa8d10000000006013ffb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a82c8660000000022014c62?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a82ea730000000022033056?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a915607000000001803d39e?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a9ce75d000000002a02eb21?xsec_token_redacted=1&xsec_source=pc_dots",通过候选,待Google阶段消歧,待审核,,分类、位置与场景必须逐项由原帖证据确认；AI回答仅作候选。,蒋家肠旺面（合群路店）｜蒋家肠旺面｜餐饮美食｜肠旺面馆｜云岩区｜环城北路60号城市之光底商，近喷水池地铁站｜游客必吃、排队、中午易售罄、可免费加面｜强，多篇独立到店
POICAND-809EE1C573038E80,GYTRAVEL-S4-F003,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,蒋家肠旺面馆（老店）,蒋家肠旺面馆（老店）,肠旺面·老店,贵阳老城区（民生路附近另有分店）,游客早餐嗦面、对比民生路肠旺面,中（游客笔记）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,蒋家肠旺面馆（老店）｜蒋家肠旺面馆（老店）｜餐饮美食｜肠旺面·老店｜云岩区｜贵阳老城区（民生路附近另有分店）｜游客早餐嗦面、对比民生路肠旺面｜中（游客笔记）
POICAND-572B94D1AEE6A46D,GYTRAVEL-S4-F016,1,20260914_贵阳特色热门美食体验_六区一市,云岩区,餐饮美食,虎斑手作冰浆（斑虎）,Huban,冰浆甜品,民生路附近,学生党、游客解暑冰浆,中高（2026-06等多篇）,,,,,0,,,,通过候选,待Google阶段消歧,待审核,,未在本题完整来源帖中直接命中名称；不得进入正式表，需人工找证据或补采。,虎斑手作冰浆（斑虎）｜Huban｜餐饮美食｜冰浆甜品｜云岩区｜民生路附近｜学生党、游客解暑冰浆｜中高（2026-06等多篇）
