行政区,POI业务类型,POI名称,POI泰文名称,POI细分类型,地理位置描述,名称直接命中帖子数（非热度）,证据样例标题,证据样例URL,重要口径
清莱府,住宿酒店,Mae Salong Flower Hills,Mae Salong Flower Hills,度假酒店,去满星叠路上,1,环游世界第55城——泰国美斯乐！,https://www.xiaohongshu.com/explore/67c5d71300000000290348c3?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,住宿酒店,Meeting Hotel & Coffee,Meeting Hotel & Coffee,民宿,古城北面,1,清迈、清莱之旅——住宿篇,https://www.xiaohongshu.com/explore/66e67972000000000c018696?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,康养SPA,Parvati Spa,Parvati Spa,SPA与水疗,清莱艾美度假酒店内,2,"清莱疗愈SPA｜清莱艾美度假酒店水疗中心💆
用一次正宗的泰式按摩，真正的放松身心","https://www.xiaohongshu.com/explore/66306823000000001e038bd5?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6964b215000000000a02b2ba?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
清莱府,住宿酒店,Taara Montana,Taara Montana,高端民宿,山顶,1,山顶民宿清莱清迈-清莱-美斯乐泰北旅拍,https://www.xiaohongshu.com/explore/62e37ed9000000000e031891?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,椰子饼老头,Coconut Cake Old Man,小吃摊,丽贝岛步行街大711旁,6,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛（有）美食（吗）攻略🌚
丽贝岛｜淡季干饭
舟车劳顿去丽贝岛值吗？3️⃣美食篇
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69a1add3000000002801f0bb?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6d5b540000000033013970?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Bloom Cafe,Bloom Cafe,咖啡馆,丽贝岛步行街大711前十字路口,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Bombay India Restaurant,Bombay India Restaurant,印度菜,丽贝岛步行街,2,"丽贝岛｜6天美食合集
丽贝岛比普吉岛好吃多了","https://www.xiaohongshu.com/explore/69f5cb67000000003501c9f4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/697c584e000000001a020624?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Bung Room,Bung Room,餐厅与本地美食,丽贝岛步行街大711旁,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Butsara Noodle,Butsara Noodle,面馆,丽贝岛步行街,5,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛｜6天美食合集
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！
丽贝岛吃疯了！这几家店我按头安利/避雷💣","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f5cb67000000003501c9f4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/690b59d200000000040165af?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Glow Noodle House,Glow Noodle House,面馆,丽贝岛步行街中段,2,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Harmony Cafe,Harmony Cafe,咖啡馆,丽贝岛步行街熊猫潜水对面,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Huamai Thai E San,Huamai Thai E San,泰餐,丽贝岛步行街,1,在丽贝岛吃了什么,https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Mojo Mini Cafe,Mojo Mini Cafe,咖啡馆,丽贝岛步行街,1,丽贝岛吃什么？早餐午餐晚餐都在这篇了😋,https://www.xiaohongshu.com/explore/69fc2dd40000000022029ebc?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Nèe Papaya,Nèe Papaya Thaifood & BBQ,泰餐,丽贝岛步行街小711对面,3,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛｜淡季干饭","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,On The Rocks,On The Rocks,悬崖餐厅,丽贝岛塞伦酒店,2,"去丽贝岛还想住一万次的酒店🏝️
在丽贝岛吃了什么","https://www.xiaohongshu.com/explore/69aad650000000002800aed0?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Owl Cha,Owl Cha,奶茶店,丽贝岛步行街中段,3,"丽贝岛｜步行街好店分享(餐厅篇上)
舟车劳顿去丽贝岛值吗？3️⃣美食篇
丽贝岛美食全记录｜ 👍直接抄作业不踩雷！","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6d5b540000000033013970?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a04592600000000080002c4?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Papaya Mom Restaurant,Papaya Mom Restaurant,泰餐,丽贝岛步行街中段,6,"在丽贝岛吃了什么
丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛必去的三家店
丽贝岛吃什么？早餐午餐晚餐都在这篇了😋
丽贝岛超符合中国胃的餐厅，强推","https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/67ae9351000000001701d30b?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69fc2dd40000000022029ebc?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f9fc2f0000000035024c6f?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Pooh Bar,Pooh Bar,酒吧餐厅,丽贝岛步行街往日出沙滩方向,1,丽贝岛｜步行街好店分享(餐厅篇上),https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Sanae Lipe Halal Cafe,Sanae Lipe Halal Cafe,清真餐厅,丽贝岛步行街,3,"丽贝岛｜淡季干饭
丽贝岛比普吉岛好吃多了
丽贝岛的饭饭记录","https://www.xiaohongshu.com/explore/6a242cb60000000007012f48?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/697c584e000000001a020624?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/699ad29a000000002801efe7?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Thaidurm Restaurant,Thaidurm Restaurant,泰餐,丽贝岛步行街,2,"丽贝岛｜步行街好店分享(餐厅篇上)
丽贝岛躺平日记","https://www.xiaohongshu.com/explore/691d76bb000000001b033f4d?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6945d163000000001e0052cd?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,The Steak House koh Lipe,The Steak House koh Lipe,西餐厅,丽贝岛步行街尽头,1,丽贝岛的饭饭记录,https://www.xiaohongshu.com/explore/699ad29a000000002801efe7?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Zodiac Bar,Zodiac Bar,酒吧,丽贝岛拖尾沙滩,1,在丽贝岛吃了什么,https://www.xiaohongshu.com/explore/6a85706f000000002701efef?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,交通服务,瓜镇码头,Kuah Jetty,码头,前往丽贝岛,3,"泰国小马尔代夫✨兰卡威直达丽贝岛｜上岛攻略
兰卡威前往丽贝岛坐轮渡攻略看这篇！🚢
2026最新｜兰卡威→丽贝岛坐船攻略","https://www.xiaohongshu.com/explore/6a69b66e000000000f031192?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69f41b8e000000003502830c?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ac5ea1000000002203852b?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,交通服务,丽贝岛码头,Lipe Pier,码头,丽贝岛,4,"丽贝岛最全攻略及避坑指南（交通篇）
合艾→丽贝岛｜亲测不踩雷车船联运全攻略
丽贝岛车船联运推荐
丽贝游记👋","https://www.xiaohongshu.com/explore/69ff37f8000000001e00da71?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69feaac6000000002301ce5a?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a79383d0000000025004aa4?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ddf2d4000000001b02137a?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,交通服务,沙墩码头,Pak Bara Pier,码头,朴巴拉,4,"沙墩码头到丽贝岛
成都—曼谷—合艾—丽贝岛超详细攻略
丽贝岛最全攻略及避坑指南（交通篇）
合艾至丽贝岛交通全攻略","https://www.xiaohongshu.com/explore/6a3e5aff00000000060348b3?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a64a527000000000f016ca7?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/69ff37f8000000001e00da71?xsec_token_redacted=1&xsec_source=pc_dots
https://www.xiaohongshu.com/explore/6a6da51a000000002402ec1a?xsec_token_redacted=1&xsec_source=pc_dots",本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Coconut Garden Restaurant,Coconut Garden Restaurant,清真餐厅,沙敦府本地村庄,1,🌴 Hidden Gem in Satun: Coconut Garden R,https://www.xiaohongshu.com/explore/6868c782000000001c031524?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,Khap Samut Cafe & Eatery,Khap Samut Cafe & Eatery,海边咖啡馆兼餐厅,朴巴拉码头附近,1,泰国沙敦Satun海边餐馆,https://www.xiaohongshu.com/explore/69eea0800000000010001c00?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,交通服务,Tammalang 码头,Tammalang Pier,边境码头,沙敦边境,1,泰国Tammalang 码头,https://www.xiaohongshu.com/explore/67930723000000001800b76c?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
沙敦府,餐饮美食,The Orange Cafe,The Orange Cafe,咖啡馆,沙敦府Thung Wa区,1,The Orange Cafe @ Satun 泰国沙敦必游美丽,https://www.xiaohongshu.com/explore/661bdab2000000001b00d5ed?xsec_token_redacted=1&xsec_source=pc_dots,本表只含现库未命中、固定实体、且引用小红书正文直接命名的新增候选；不等于已完成Google事实核验
